"","pixels","label","area","year","transition","previous_class","current_class"
"13601",16,97,480,"2007","4","2","3"
"13602",12,98,360,"2007","4","2","3"
"13603",11,99,330,"2007","4","2","3"
"13604",17,100,510,"2007","4","2","3"
"13605",8,101,240,"2007","4","2","3"
"13606",6,102,180,"2007","4","2","3"
"13607",8,103,240,"2007","4","2","3"
"13608",NA,104,NA,"2007","4","2","3"
"13609",NA,108,NA,"2007","4","2","3"
"13610",8,109,240,"2007","4","2","3"
"13611",4,110,120,"2007","4","2","3"
"13612",16,111,480,"2007","4","2","3"
"13613",15,112,450,"2007","4","2","3"
"13614",9,113,270,"2007","4","2","3"
"13615",3,114,90,"2007","4","2","3"
"13616",12,115,360,"2007","4","2","3"
"13617",37,116,1110,"2007","4","2","3"
"13618",13,117,390,"2007","4","2","3"
"13619",18,118,540,"2007","4","2","3"
"13620",16,119,480,"2007","4","2","3"
"13621",NA,120,NA,"2007","4","2","3"
"13622",NA,121,NA,"2007","4","2","3"
"13623",4,122,120,"2007","4","2","3"
"13624",16,123,480,"2007","4","2","3"
"13625",20,124,600,"2007","4","2","3"
"13626",12,125,360,"2007","4","2","3"
"13627",3,126,90,"2007","4","2","3"
"13628",7.50196078431373,127,225.058823529412,"2007","4","2","3"
"13629",9.49803921568627,128,284.941176470588,"2007","4","2","3"
"13630",13,129,390,"2007","4","2","3"
"13631",8,130,240,"2007","4","2","3"
"13632",23,131,690,"2007","4","2","3"
"13633",2,132,60,"2007","4","2","3"
"13634",6,133,180,"2007","4","2","3"
"13635",NA,134,NA,"2007","4","2","3"
"13636",5,136,150,"2007","4","2","3"
"13637",24,137,720,"2007","4","2","3"
"13638",17,138,510,"2007","4","2","3"
"13639",20,139,600,"2007","4","2","3"
"13640",17,140,510,"2007","4","2","3"
"13641",10,141,300,"2007","4","2","3"
"13642",4,142,120,"2007","4","2","3"
"13643",NA,143,NA,"2007","4","2","3"
"13644",13,144,390,"2007","4","2","3"
"13645",11,145,330,"2007","4","2","3"
"13646",9,146,270,"2007","4","2","3"
"13647",NA,147,NA,"2007","4","2","3"
"13648",1,151,30,"2007","4","2","3"
"13649",19,152,570,"2007","4","2","3"
"13650",10,153,300,"2007","4","2","3"
"13651",7,154,210,"2007","4","2","3"
"13652",16,155,480,"2007","4","2","3"
"13653",23,156,690,"2007","4","2","3"
"13654",8,157,240,"2007","4","2","3"
"13655",5,158,150,"2007","4","2","3"
"13656",11,159,330,"2007","4","2","3"
"13657",9,160,270,"2007","4","2","3"
"13658",12,161,360,"2007","4","2","3"
"13659",2,162,60,"2007","4","2","3"
"13660",2,166,60,"2007","4","2","3"
"13661",9,167,270,"2007","4","2","3"
"13662",6,168,180,"2007","4","2","3"
"13663",14,169,420,"2007","4","2","3"
"13664",12,170,360,"2007","4","2","3"
"13665",11,171,330,"2007","4","2","3"
"13666",10,172,300,"2007","4","2","3"
"13667",13,173,390,"2007","4","2","3"
"13668",6,174,180,"2007","4","2","3"
"13669",NA,175,NA,"2007","4","2","3"
"13670",3,176,90,"2007","4","2","3"
"13671",NA,183,NA,"2007","4","2","3"
"13672",2,184,60,"2007","4","2","3"
"13673",8,185,240,"2007","4","2","3"
"13674",NA,186,NA,"2007","4","2","3"
"13675",27.5764705882353,3,827.294117647059,"2007","5","3","1"
"13676",167.843137254902,4,5035.29411764706,"2007","5","3","1"
"13677",237.752941176471,5,7132.58823529412,"2007","5","3","1"
"13678",305.498039215686,6,9164.94117647059,"2007","5","3","1"
"13679",147.501960784314,7,4425.05882352941,"2007","5","3","1"
"13680",56,8,1680,"2007","5","3","1"
"13681",73,9,2190,"2007","5","3","1"
"13682",31,10,930,"2007","5","3","1"
"13683",NA,11,NA,"2007","5","3","1"
"13684",18,19,540,"2007","5","3","1"
"13685",229,20,6870,"2007","5","3","1"
"13686",219,21,6570,"2007","5","3","1"
"13687",236,22,7080,"2007","5","3","1"
"13688",238.749019607843,23,7162.47058823529,"2007","5","3","1"
"13689",130.250980392157,24,3907.52941176471,"2007","5","3","1"
"13690",110.749019607843,25,3322.47058823529,"2007","5","3","1"
"13691",71,26,2130,"2007","5","3","1"
"13692",2,27,60,"2007","5","3","1"
"13693",189.796078431373,35,5693.88235294118,"2007","5","3","1"
"13694",308,36,9240,"2007","5","3","1"
"13695",349,37,10470,"2007","5","3","1"
"13696",324.250980392157,38,9727.52941176471,"2007","5","3","1"
"13697",188,39,5640,"2007","5","3","1"
"13698",179,40,5370,"2007","5","3","1"
"13699",131,41,3930,"2007","5","3","1"
"13700",72,42,2160,"2007","5","3","1"
"13701",5,43,150,"2007","5","3","1"
"13702",6,49,180,"2007","5","3","1"
"13703",290.125490196078,50,8703.76470588235,"2007","5","3","1"
"13704",314,51,9420,"2007","5","3","1"
"13705",486.250980392157,52,14587.5294117647,"2007","5","3","1"
"13706",345.498039215686,53,10364.9411764706,"2007","5","3","1"
"13707",166.501960784314,54,4995.05882352941,"2007","5","3","1"
"13708",64,55,1920,"2007","5","3","1"
"13709",9,56,270,"2007","5","3","1"
"13710",3,64,90,"2007","5","3","1"
"13711",194.874509803922,65,5846.23529411765,"2007","5","3","1"
"13712",269.494117647059,66,8084.82352941176,"2007","5","3","1"
"13713",302.254901960784,67,9067.64705882353,"2007","5","3","1"
"13714",92,68,2760,"2007","5","3","1"
"13715",NA,69,NA,"2007","5","3","1"
"13716",310.490196078431,79,9314.70588235294,"2007","5","3","1"
"13717",431.623529411765,80,12948.7058823529,"2007","5","3","1"
"13718",373.498039215686,81,11204.9411764706,"2007","5","3","1"
"13719",266,82,7980,"2007","5","3","1"
"13720",109,83,3270,"2007","5","3","1"
"13721",25,84,750,"2007","5","3","1"
"13722",12,85,360,"2007","5","3","1"
"13723",20,86,600,"2007","5","3","1"
"13724",18,87,540,"2007","5","3","1"
"13725",32,88,960,"2007","5","3","1"
"13726",NA,89,NA,"2007","5","3","1"
"13727",774.494117647059,94,23234.8235294118,"2007","5","3","1"
"13728",1054.12156862745,95,31623.6470588235,"2007","5","3","1"
"13729",396.36862745098,96,11891.0588235294,"2007","5","3","1"
"13730",239,97,7170,"2007","5","3","1"
"13731",330,98,9900,"2007","5","3","1"
"13732",225,99,6750,"2007","5","3","1"
"13733",188,100,5640,"2007","5","3","1"
"13734",228.125490196078,101,6843.76470588235,"2007","5","3","1"
"13735",201,102,6030,"2007","5","3","1"
"13736",127.125490196078,103,3813.76470588235,"2007","5","3","1"
"13737",54,104,1620,"2007","5","3","1"
"13738",23.2509803921569,108,697.529411764706,"2007","5","3","1"
"13739",145,109,4350,"2007","5","3","1"
"13740",163,110,4890,"2007","5","3","1"
"13741",349.749019607843,111,10492.4705882353,"2007","5","3","1"
"13742",367,112,11010,"2007","5","3","1"
"13743",288.498039215686,113,8654.94117647059,"2007","5","3","1"
"13744",250.250980392157,114,7507.52941176471,"2007","5","3","1"
"13745",259,115,7770,"2007","5","3","1"
"13746",241.619607843137,116,7248.58823529412,"2007","5","3","1"
"13747",194.247058823529,117,5827.41176470588,"2007","5","3","1"
"13748",231.623529411765,118,6948.70588235294,"2007","5","3","1"
"13749",274,119,8220,"2007","5","3","1"
"13750",5,120,150,"2007","5","3","1"
"13751",NA,121,NA,"2007","5","3","1"
"13752",136,122,4080,"2007","5","3","1"
"13753",217,123,6510,"2007","5","3","1"
"13754",181,124,5430,"2007","5","3","1"
"13755",260.498039215686,125,7814.94117647059,"2007","5","3","1"
"13756",272.250980392157,126,8167.52941176471,"2007","5","3","1"
"13757",361,127,10830,"2007","5","3","1"
"13758",347.250980392157,128,10417.5294117647,"2007","5","3","1"
"13759",175.996078431373,129,5279.88235294118,"2007","5","3","1"
"13760",167.996078431373,130,5039.88235294118,"2007","5","3","1"
"13761",278.498039215686,131,8354.94117647059,"2007","5","3","1"
"13762",102,132,3060,"2007","5","3","1"
"13763",102.250980392157,133,3067.52941176471,"2007","5","3","1"
"13764",NA,134,NA,"2007","5","3","1"
"13765",105,136,3150,"2007","5","3","1"
"13766",243,137,7290,"2007","5","3","1"
"13767",252,138,7560,"2007","5","3","1"
"13768",256,139,7680,"2007","5","3","1"
"13769",232.498039215686,140,6974.94117647059,"2007","5","3","1"
"13770",206,141,6180,"2007","5","3","1"
"13771",577,142,17310,"2007","5","3","1"
"13772",333,143,9990,"2007","5","3","1"
"13773",351,144,10530,"2007","5","3","1"
"13774",232.996078431373,145,6989.88235294118,"2007","5","3","1"
"13775",231.239215686275,146,6937.17647058824,"2007","5","3","1"
"13776",65.2470588235294,147,1957.41176470588,"2007","5","3","1"
"13777",45,151,1350,"2007","5","3","1"
"13778",289.247058823529,152,8677.41176470588,"2007","5","3","1"
"13779",235.619607843137,153,7068.58823529412,"2007","5","3","1"
"13780",138,154,4140,"2007","5","3","1"
"13781",408,155,12240,"2007","5","3","1"
"13782",314,156,9420,"2007","5","3","1"
"13783",279,157,8370,"2007","5","3","1"
"13784",290.623529411765,158,8718.70588235294,"2007","5","3","1"
"13785",405.372549019608,159,12161.1764705882,"2007","5","3","1"
"13786",523,160,15690,"2007","5","3","1"
"13787",274,161,8220,"2007","5","3","1"
"13788",37,162,1110,"2007","5","3","1"
"13789",41,166,1230,"2007","5","3","1"
"13790",107.498039215686,167,3224.94117647059,"2007","5","3","1"
"13791",265.501960784314,168,7965.05882352941,"2007","5","3","1"
"13792",226,169,6780,"2007","5","3","1"
"13793",318,170,9540,"2007","5","3","1"
"13794",294,171,8820,"2007","5","3","1"
"13795",253.250980392157,172,7597.52941176471,"2007","5","3","1"
"13796",108.749019607843,173,3262.47058823529,"2007","5","3","1"
"13797",211,174,6330,"2007","5","3","1"
"13798",171,175,5130,"2007","5","3","1"
"13799",69.2627450980392,176,2077.88235294118,"2007","5","3","1"
"13800",5,183,150,"2007","5","3","1"
"13801",87,184,2610,"2007","5","3","1"
"13802",103,185,3090,"2007","5","3","1"
"13803",26,186,780,"2007","5","3","1"
"13804",NA,3,NA,"2007","6","3","2"
"13805",5,4,150,"2007","6","3","2"
"13806",9,5,270,"2007","6","3","2"
"13807",25,6,750,"2007","6","3","2"
"13808",10,7,300,"2007","6","3","2"
"13809",1,8,30,"2007","6","3","2"
"13810",2,9,60,"2007","6","3","2"
"13811",6,10,180,"2007","6","3","2"
"13812",NA,11,NA,"2007","6","3","2"
"13813",2,19,60,"2007","6","3","2"
"13814",24,20,720,"2007","6","3","2"
"13815",12,21,360,"2007","6","3","2"
"13816",15,22,450,"2007","6","3","2"
"13817",15,23,450,"2007","6","3","2"
"13818",3,24,90,"2007","6","3","2"
"13819",6,25,180,"2007","6","3","2"
"13820",3,26,90,"2007","6","3","2"
"13821",2,27,60,"2007","6","3","2"
"13822",12,35,360,"2007","6","3","2"
"13823",23,36,690,"2007","6","3","2"
"13824",15,37,450,"2007","6","3","2"
"13825",10,38,300,"2007","6","3","2"
"13826",12,39,360,"2007","6","3","2"
"13827",31,40,930,"2007","6","3","2"
"13828",2,41,60,"2007","6","3","2"
"13829",NA,42,NA,"2007","6","3","2"
"13830",NA,43,NA,"2007","6","3","2"
"13831",1,49,30,"2007","6","3","2"
"13832",13,50,390,"2007","6","3","2"
"13833",19.2470588235294,51,577.411764705882,"2007","6","3","2"
"13834",25.7450980392157,52,772.352941176471,"2007","6","3","2"
"13835",25,53,750,"2007","6","3","2"
"13836",15,54,450,"2007","6","3","2"
"13837",5,55,150,"2007","6","3","2"
"13838",2,56,60,"2007","6","3","2"
"13839",NA,64,NA,"2007","6","3","2"
"13840",19,65,570,"2007","6","3","2"
"13841",26,66,780,"2007","6","3","2"
"13842",1,67,30,"2007","6","3","2"
"13843",11,68,330,"2007","6","3","2"
"13844",NA,69,NA,"2007","6","3","2"
"13845",10,79,300,"2007","6","3","2"
"13846",18,80,540,"2007","6","3","2"
"13847",17,81,510,"2007","6","3","2"
"13848",16,82,480,"2007","6","3","2"
"13849",37,83,1110,"2007","6","3","2"
"13850",12,84,360,"2007","6","3","2"
"13851",2,85,60,"2007","6","3","2"
"13852",3,86,90,"2007","6","3","2"
"13853",NA,87,NA,"2007","6","3","2"
"13854",3,88,90,"2007","6","3","2"
"13855",NA,89,NA,"2007","6","3","2"
"13856",3,94,90,"2007","6","3","2"
"13857",10,95,300,"2007","6","3","2"
"13858",18,96,540,"2007","6","3","2"
"13859",7,97,210,"2007","6","3","2"
"13860",5,98,150,"2007","6","3","2"
"13861",25,99,750,"2007","6","3","2"
"13862",21,100,630,"2007","6","3","2"
"13863",10,101,300,"2007","6","3","2"
"13864",6,102,180,"2007","6","3","2"
"13865",7,103,210,"2007","6","3","2"
"13866",4,104,120,"2007","6","3","2"
"13867",4,108,120,"2007","6","3","2"
"13868",21,109,630,"2007","6","3","2"
"13869",9,110,270,"2007","6","3","2"
"13870",54,111,1620,"2007","6","3","2"
"13871",7,112,210,"2007","6","3","2"
"13872",2,113,60,"2007","6","3","2"
"13873",2,114,60,"2007","6","3","2"
"13874",10,115,300,"2007","6","3","2"
"13875",8,116,240,"2007","6","3","2"
"13876",23,117,690,"2007","6","3","2"
"13877",15,118,450,"2007","6","3","2"
"13878",4,119,120,"2007","6","3","2"
"13879",NA,120,NA,"2007","6","3","2"
"13880",NA,121,NA,"2007","6","3","2"
"13881",1,122,30,"2007","6","3","2"
"13882",8,123,240,"2007","6","3","2"
"13883",12,124,360,"2007","6","3","2"
"13884",10,125,300,"2007","6","3","2"
"13885",10,126,300,"2007","6","3","2"
"13886",11,127,330,"2007","6","3","2"
"13887",7,128,210,"2007","6","3","2"
"13888",2,129,60,"2007","6","3","2"
"13889",7,130,210,"2007","6","3","2"
"13890",4,131,120,"2007","6","3","2"
"13891",11,132,330,"2007","6","3","2"
"13892",10,133,300,"2007","6","3","2"
"13893",NA,134,NA,"2007","6","3","2"
"13894",12,136,360,"2007","6","3","2"
"13895",31,137,930,"2007","6","3","2"
"13896",28,138,840,"2007","6","3","2"
"13897",8,139,240,"2007","6","3","2"
"13898",17,140,510,"2007","6","3","2"
"13899",18,141,540,"2007","6","3","2"
"13900",11,142,330,"2007","6","3","2"
"13901",18.2470588235294,143,547.411764705882,"2007","6","3","2"
"13902",12.7450980392157,144,382.352941176471,"2007","6","3","2"
"13903",2,145,60,"2007","6","3","2"
"13904",10,146,300,"2007","6","3","2"
"13905",2,147,60,"2007","6","3","2"
"13906",NA,151,NA,"2007","6","3","2"
"13907",11,152,330,"2007","6","3","2"
"13908",3,153,90,"2007","6","3","2"
"13909",2,154,60,"2007","6","3","2"
"13910",8,155,240,"2007","6","3","2"
"13911",16,156,480,"2007","6","3","2"
"13912",4,157,120,"2007","6","3","2"
"13913",6,158,180,"2007","6","3","2"
"13914",6,159,180,"2007","6","3","2"
"13915",2,160,60,"2007","6","3","2"
"13916",7,161,210,"2007","6","3","2"
"13917",2,162,60,"2007","6","3","2"
"13918",NA,166,NA,"2007","6","3","2"
"13919",2,167,60,"2007","6","3","2"
"13920",3,168,90,"2007","6","3","2"
"13921",5,169,150,"2007","6","3","2"
"13922",1,170,30,"2007","6","3","2"
"13923",19,171,570,"2007","6","3","2"
"13924",11,172,330,"2007","6","3","2"
"13925",5,173,150,"2007","6","3","2"
"13926",14,174,420,"2007","6","3","2"
"13927",2,175,60,"2007","6","3","2"
"13928",2,176,60,"2007","6","3","2"
"13929",NA,183,NA,"2007","6","3","2"
"13930",NA,184,NA,"2007","6","3","2"
"13931",1,185,30,"2007","6","3","2"
"13932",NA,186,NA,"2007","6","3","2"
"13933",51.5764705882353,3,1547.29411764706,"2008","1","1","3"
"13934",224.094117647059,4,6722.82352941176,"2008","1","1","3"
"13935",325,5,9750,"2008","1","1","3"
"13936",345.498039215686,6,10364.9411764706,"2008","1","1","3"
"13937",168.501960784314,7,5055.05882352941,"2008","1","1","3"
"13938",48,8,1440,"2008","1","1","3"
"13939",44,9,1320,"2008","1","1","3"
"13940",47,10,1410,"2008","1","1","3"
"13941",NA,11,NA,"2008","1","1","3"
"13942",30,19,900,"2008","1","1","3"
"13943",326,20,9780,"2008","1","1","3"
"13944",312,21,9360,"2008","1","1","3"
"13945",173,22,5190,"2008","1","1","3"
"13946",153,23,4590,"2008","1","1","3"
"13947",79,24,2370,"2008","1","1","3"
"13948",73,25,2190,"2008","1","1","3"
"13949",83,26,2490,"2008","1","1","3"
"13950",NA,27,NA,"2008","1","1","3"
"13951",148.541176470588,35,4456.23529411765,"2008","1","1","3"
"13952",241.247058823529,36,7237.41176470588,"2008","1","1","3"
"13953",209,37,6270,"2008","1","1","3"
"13954",200,38,6000,"2008","1","1","3"
"13955",112,39,3360,"2008","1","1","3"
"13956",98,40,2940,"2008","1","1","3"
"13957",94,41,2820,"2008","1","1","3"
"13958",72,42,2160,"2008","1","1","3"
"13959",4,43,120,"2008","1","1","3"
"13960",6,49,180,"2008","1","1","3"
"13961",262.125490196078,50,7863.76470588235,"2008","1","1","3"
"13962",207,51,6210,"2008","1","1","3"
"13963",234.501960784314,52,7035.05882352941,"2008","1","1","3"
"13964",221.749019607843,53,6652.47058823529,"2008","1","1","3"
"13965",91,54,2730,"2008","1","1","3"
"13966",36,55,1080,"2008","1","1","3"
"13967",13,56,390,"2008","1","1","3"
"13968",NA,64,NA,"2008","1","1","3"
"13969",94.8745098039216,65,2846.23529411765,"2008","1","1","3"
"13970",228.494117647059,66,6854.82352941176,"2008","1","1","3"
"13971",146.254901960784,67,4387.64705882353,"2008","1","1","3"
"13972",13,68,390,"2008","1","1","3"
"13973",NA,69,NA,"2008","1","1","3"
"13974",324.36862745098,79,9731.05882352941,"2008","1","1","3"
"13975",371,80,11130,"2008","1","1","3"
"13976",180.498039215686,81,5414.94117647059,"2008","1","1","3"
"13977",60,82,1800,"2008","1","1","3"
"13978",31,83,930,"2008","1","1","3"
"13979",6,84,180,"2008","1","1","3"
"13980",6,85,180,"2008","1","1","3"
"13981",12,86,360,"2008","1","1","3"
"13982",NA,87,NA,"2008","1","1","3"
"13983",5,88,150,"2008","1","1","3"
"13984",NA,89,NA,"2008","1","1","3"
"13985",796.494117647059,94,23894.8235294118,"2008","1","1","3"
"13986",1133.12156862745,95,33993.6470588235,"2008","1","1","3"
"13987",413.36862745098,96,12401.0588235294,"2008","1","1","3"
"13988",170,97,5100,"2008","1","1","3"
"13989",187,98,5610,"2008","1","1","3"
"13990",135,99,4050,"2008","1","1","3"
"13991",122,100,3660,"2008","1","1","3"
"13992",124.250980392157,101,3727.52941176471,"2008","1","1","3"
"13993",85,102,2550,"2008","1","1","3"
"13994",45,103,1350,"2008","1","1","3"
"13995",25,104,750,"2008","1","1","3"
"13996",31.2509803921569,108,937.529411764706,"2008","1","1","3"
"13997",175.250980392157,109,5257.52941176471,"2008","1","1","3"
"13998",229.749019607843,110,6892.47058823529,"2008","1","1","3"
"13999",288.749019607843,111,8662.47058823529,"2008","1","1","3"
"14000",242,112,7260,"2008","1","1","3"
"14001",169.498039215686,113,5084.94117647059,"2008","1","1","3"
"14002",160.250980392157,114,4807.52941176471,"2008","1","1","3"
"14003",157.749019607843,115,4732.47058823529,"2008","1","1","3"
"14004",179.250980392157,116,5377.52941176471,"2008","1","1","3"
"14005",91.4980392156863,117,2744.94117647059,"2008","1","1","3"
"14006",126,118,3780,"2008","1","1","3"
"14007",97,119,2910,"2008","1","1","3"
"14008",4,120,120,"2008","1","1","3"
"14009",NA,121,NA,"2008","1","1","3"
"14010",110,122,3300,"2008","1","1","3"
"14011",209,123,6270,"2008","1","1","3"
"14012",179,124,5370,"2008","1","1","3"
"14013",247,125,7410,"2008","1","1","3"
"14014",287.250980392157,126,8617.52941176471,"2008","1","1","3"
"14015",285,127,8550,"2008","1","1","3"
"14016",265.250980392157,128,7957.52941176471,"2008","1","1","3"
"14017",131,129,3930,"2008","1","1","3"
"14018",116,130,3480,"2008","1","1","3"
"14019",155.250980392157,131,4657.52941176471,"2008","1","1","3"
"14020",48,132,1440,"2008","1","1","3"
"14021",43,133,1290,"2008","1","1","3"
"14022",NA,134,NA,"2008","1","1","3"
"14023",113.376470588235,136,3401.29411764706,"2008","1","1","3"
"14024",189.749019607843,137,5692.47058823529,"2008","1","1","3"
"14025",191,138,5730,"2008","1","1","3"
"14026",222.125490196078,139,6663.76470588235,"2008","1","1","3"
"14027",202,140,6060,"2008","1","1","3"
"14028",187,141,5610,"2008","1","1","3"
"14029",479,142,14370,"2008","1","1","3"
"14030",299,143,8970,"2008","1","1","3"
"14031",338.250980392157,144,10147.5294117647,"2008","1","1","3"
"14032",219.745098039216,145,6592.35294117647,"2008","1","1","3"
"14033",227.741176470588,146,6832.23529411765,"2008","1","1","3"
"14034",56.2470588235294,147,1687.41176470588,"2008","1","1","3"
"14035",45.2627450980392,151,1357.88235294118,"2008","1","1","3"
"14036",270.247058823529,152,8107.41176470588,"2008","1","1","3"
"14037",264.619607843137,153,7938.58823529412,"2008","1","1","3"
"14038",162.874509803922,154,4886.23529411765,"2008","1","1","3"
"14039",361,155,10830,"2008","1","1","3"
"14040",278,156,8340,"2008","1","1","3"
"14041",226,157,6780,"2008","1","1","3"
"14042",282,158,8460,"2008","1","1","3"
"14043",398,159,11940,"2008","1","1","3"
"14044",501.745098039216,160,15052.3529411765,"2008","1","1","3"
"14045",211.247058823529,161,6337.41176470588,"2008","1","1","3"
"14046",18,162,540,"2008","1","1","3"
"14047",38,166,1140,"2008","1","1","3"
"14048",115.498039215686,167,3464.94117647059,"2008","1","1","3"
"14049",295.501960784314,168,8865.05882352941,"2008","1","1","3"
"14050",249,169,7470,"2008","1","1","3"
"14051",335,170,10050,"2008","1","1","3"
"14052",239,171,7170,"2008","1","1","3"
"14053",217.250980392157,172,6517.52941176471,"2008","1","1","3"
"14054",93.7490196078431,173,2812.47058823529,"2008","1","1","3"
"14055",142,174,4260,"2008","1","1","3"
"14056",132,175,3960,"2008","1","1","3"
"14057",52.2627450980392,176,1567.88235294118,"2008","1","1","3"
"14058",5,183,150,"2008","1","1","3"
"14059",96,184,2880,"2008","1","1","3"
"14060",95.1686274509804,185,2855.05882352941,"2008","1","1","3"
"14061",16,186,480,"2008","1","1","3"
"14062",NA,3,NA,"2008","2","1","2"
"14063",NA,4,NA,"2008","2","1","2"
"14064",NA,5,NA,"2008","2","1","2"
"14065",NA,6,NA,"2008","2","1","2"
"14066",NA,7,NA,"2008","2","1","2"
"14067",NA,8,NA,"2008","2","1","2"
"14068",NA,9,NA,"2008","2","1","2"
"14069",NA,10,NA,"2008","2","1","2"
"14070",NA,11,NA,"2008","2","1","2"
"14071",NA,19,NA,"2008","2","1","2"
"14072",NA,20,NA,"2008","2","1","2"
"14073",NA,21,NA,"2008","2","1","2"
"14074",NA,22,NA,"2008","2","1","2"
"14075",NA,23,NA,"2008","2","1","2"
"14076",NA,24,NA,"2008","2","1","2"
"14077",NA,25,NA,"2008","2","1","2"
"14078",NA,26,NA,"2008","2","1","2"
"14079",NA,27,NA,"2008","2","1","2"
"14080",NA,35,NA,"2008","2","1","2"
"14081",NA,36,NA,"2008","2","1","2"
"14082",NA,37,NA,"2008","2","1","2"
"14083",NA,38,NA,"2008","2","1","2"
"14084",NA,39,NA,"2008","2","1","2"
"14085",NA,40,NA,"2008","2","1","2"
"14086",NA,41,NA,"2008","2","1","2"
"14087",NA,42,NA,"2008","2","1","2"
"14088",NA,43,NA,"2008","2","1","2"
